Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Ward,Parish,Introduced,Terminated,Altitude,Country,Last Updated,Quality,LSOA Code,LSOA Name
G61 1NN,Yes,55.908473,-4.339133,253878,670847,NS538708,"Bearsden South","",1980-01-01,,32,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008071,"Westerton East - 01"
G61 1NP,Yes,55.909603,-4.337344,253994,670969,NS539709,"Bearsden South","",1980-01-01,,44,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008071,"Westerton East - 01"
G61 1NQ,Yes,55.91067,-4.337473,253990,671088,NS539710,"Bearsden South","",1980-01-01,,52,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008068,"Westerton West - 01"
G61 1NR,Yes,55.910196,-4.338756,253908,671038,NS539710,"Bearsden South","",1980-01-01,,41,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008071,"Westerton East - 01"
G61 1NS,Yes,55.908949,-4.340089,253820,670902,NS538709,"Bearsden South","",1980-01-01,,33,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008071,"Westerton East - 01"
G61 1NT,Yes,55.910169,-4.340211,253817,671038,NS538710,"Bearsden South","",1980-01-01,,36,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008071,"Westerton East - 01"
G61 1NU,Yes,55.907832,-4.339718,253839,670777,NS538707,"Bearsden South","",1980-01-01,,31,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008071,"Westerton East - 01"
G61 1NW,Yes,55.9089,-4.338886,253895,670894,NS538708,"Bearsden South","",1980-01-01,,33,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008071,"Westerton East - 01"
G61 1NX,Yes,55.907203,-4.339248,253866,670706,NS538707,"Bearsden South","",1980-01-01,,32,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008071,"Westerton East - 01"
G61 1NY,Yes,55.907775,-4.338002,253946,670767,NS539707,"Bearsden South","",1980-01-01,,34,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008071,"Westerton East - 01"
G61 1NZ,Yes,55.907069,-4.33684,254016,670686,NS540706,"Bearsden South","",1980-01-01,,40,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008071,"Westerton East - 01"
G61 1PA,Yes,55.907949,-4.336397,254047,670783,NS540707,"Bearsden South","",1980-01-01,,39,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008071,"Westerton East - 01"
G61 1PB,Yes,55.905597,-4.335343,254104,670519,NS541705,"Bearsden South","",1980-01-01,,47,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008074,"Westerton East - 04"
G61 1PD,Yes,55.907927,-4.335676,254092,670779,NS540707,"Bearsden South","",1980-01-01,,43,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008074,"Westerton East - 04"
G61 1PE,Yes,55.906831,-4.335674,254088,670657,NS540706,"Bearsden South","",1980-01-01,,49,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008074,"Westerton East - 04"
G61 1PF,Yes,55.908896,-4.335782,254089,670887,NS540708,"Bearsden South","",1980-01-01,,45,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008071,"Westerton East - 01"
G61 1PG,No,55.910358,-4.33307,254264,671044,NS542710,"Bearsden South","",1985-03-01,1992-07-01,60,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01008072,"Westerton East - 02"
G61 1PN,Yes,55.911751,-4.330386,254437,671193,NS544711,"Bearsden South","",1980-01-01,,52,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008076,"Kessington West - 01"
G61 1PP,Yes,55.912233,-4.332766,254290,671252,NS542712,"Bearsden South","",1980-01-01,,46,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008068,"Westerton West - 01"
G61 1PR,Yes,55.91197,-4.331518,254367,671220,NS543712,"Bearsden South","",1980-01-01,,48,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008076,"Kessington West - 01"
G61 1PS,Yes,55.913668,-4.333909,254224,671414,NS542714,"Bearsden South","",1980-01-01,,45,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008068,"Westerton West - 01"
G61 1PT,Yes,55.914353,-4.335198,254146,671493,NS541714,"Bearsden South","",1980-01-01,,44,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008068,"Westerton West - 01"
G61 1PU,Yes,55.915474,-4.334401,254200,671616,NS542716,"Bearsden South","",1980-01-01,,44,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008068,"Westerton West - 01"
G61 1PW,Yes,55.91126,-4.326723,254664,671131,NS546711,"Bearsden South","",1980-01-01,,44,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008072,"Westerton East - 02"
G61 1PX,Yes,55.912479,-4.329788,254477,671273,NS544712,"Bearsden South","",1980-01-01,,50,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008076,"Kessington West - 01"
G61 1QB,Yes,55.900209,-4.327005,254605,669902,NS546699,"Bearsden South","",2004-02-01,,38,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008074,"Westerton East - 04"
G61 1QJ,No,55.905608,-4.323809,254825,670496,NS548704,"Bearsden South","",2002-01-01,2002-03-01,44,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008075,"Westerton East - 05"
G61 1QL,No,55.91045,-4.330611,254418,671049,NS544710,"Bearsden South","",2005-01-01,2005-01-01,62,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008072,"Westerton East - 02"
G61 1QN,Yes,55.909808,-4.325709,254722,670967,NS547709,"Bearsden South","",1980-01-01,,48,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008072,"Westerton East - 02"
G61 1QP,Yes,55.91025,-4.322182,254944,671009,NS549710,"Bearsden South","",1980-01-01,,39,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008080,"Kessington East - 01"
G61 1QR,Yes,55.907242,-4.31533,255361,670660,NS553706,"Bearsden South","",1980-01-01,,35,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008075,"Westerton East - 05"
G61 1QS,Yes,55.909229,-4.32545,254736,670902,NS547709,"Bearsden South","",2018-01-01,,47,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008072,"Westerton East - 02"
G61 1QW,Yes,55.909579,-4.323886,254835,670938,NS548709,"Bearsden South","",1980-01-01,,43,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008075,"Westerton East - 05"
G61 1QZ,Yes,55.907575,-4.314838,255393,670696,NS553706,"Bearsden South","",1980-01-01,,34,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008081,"Kessington East - 02"
G61 1RB,Yes,55.905582,-4.340366,253790,670528,NS537705,"Bearsden South","",1980-01-01,,34,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008070,"Westerton West - 03"
G61 1RE,Yes,55.904967,-4.341049,253745,670461,NS537704,"Bearsden South","",1980-01-01,,36,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008070,"Westerton West - 03"
G61 1RF,Yes,55.90528,-4.340652,253771,670495,NS537704,"Bearsden South","",1980-01-01,,35,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008070,"Westerton West - 03"
G61 1RG,Yes,55.905863,-4.340255,253798,670559,NS537705,"Bearsden South","",1980-01-01,,33,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008070,"Westerton West - 03"
G61 1RH,Yes,55.906355,-4.346029,253439,670626,NS534706,"Bearsden South","",1991-03-01,,27,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008069,"Westerton West - 02"
G61 1RN,Yes,55.910363,-4.33187,254339,671042,NS543710,"Bearsden South","",2005-11-01,,62,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008072,"Westerton East - 02"
G61 1RP,Yes,55.90998,-4.331703,254348,670999,NS543709,"Bearsden South","",2005-11-01,,65,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008072,"Westerton East - 02"
G61 1RQ,Yes,55.906036,-4.34441,253539,670587,NS535705,"Bearsden South","",1980-01-01,,28,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008069,"Westerton West - 02"
G61 1RR,Yes,55.909924,-4.330867,254400,670991,NS544709,"Bearsden South","",2007-02-01,,66,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008072,"Westerton East - 02"
G61 1RS,Yes,55.91029,-4.329706,254474,671029,NS544710,"Bearsden South","",2006-11-01,,63,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008072,"Westerton East - 02"
G61 1RU,Yes,55.909931,-4.3305,254423,670991,NS544709,"Bearsden South","",2006-11-01,,66,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008072,"Westerton East - 02"
G61 1RW,Yes,55.909887,-4.329953,254457,670985,NS544709,"Bearsden South","",2007-02-01,,65,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008072,"Westerton East - 02"
G61 1RX,Yes,55.910557,-4.329705,254475,671059,NS544710,"Bearsden South","",2005-11-01,,61,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008072,"Westerton East - 02"
G61 1RY,Yes,55.910002,-4.334344,254183,671007,NS541710,"Bearsden South","",2006-02-01,,60,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008072,"Westerton East - 02"
G61 1RZ,Yes,55.910285,-4.333641,254228,671037,NS542710,"Bearsden South","",2006-07-01,,59,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008072,"Westerton East - 02"
G61 1WA,No,55.919609,-4.320581,255079,672047,NS550720,"Bearsden South","",2001-06-01,2003-06-01,49,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008078,"Kessington West - 03"
G61 1WB,No,55.919609,-4.320581,255079,672047,NS550720,"Bearsden South","",2002-01-01,2002-03-01,49,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008078,"Kessington West - 03"
G61 1YA,No,55.90772,-4.335695,254090,670756,NS540707,"Bearsden South","",1996-12-01,1999-06-01,44,Scotland,2021-11-12,"Postcode sector mean (mainly PO Boxes)",S01008074,"Westerton East - 04"
G61 1YB,No,55.90772,-4.335695,254090,670756,NS540707,"Bearsden South","",1997-12-01,1999-12-01,44,Scotland,2021-11-12,"Postcode sector mean (mainly PO Boxes)",S01008074,"Westerton East - 04"
G61 1YD,No,55.90772,-4.335695,254090,670756,NS540707,"Bearsden South","",1998-06-01,2001-03-01,44,Scotland,2021-11-12,"Postcode sector mean (mainly PO Boxes)",S01008074,"Westerton East - 04"
G61 1YE,No,55.919519,-4.320576,255079,672037,NS550720,"Bearsden South","",1999-06-01,2018-12-01,49,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008078,"Kessington West - 03"
G61 1YG,No,55.919609,-4.320581,255079,672047,NS550720,"Bearsden South","",2007-01-01,2007-01-01,49,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008078,"Kessington West - 03"
G61 1YH,No,55.919609,-4.320581,255079,672047,NS550720,"Bearsden South","",1992-07-01,1995-02-01,49,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01008078,"Kessington West - 03"
G61 1YJ,No,55.919609,-4.320581,255079,672047,NS550720,"Bearsden South","",2002-07-01,2002-07-01,49,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008078,"Kessington West - 03"
G61 1YP,No,55.919609,-4.320581,255079,672047,NS550720,"Bearsden South","",2002-06-01,2005-09-01,49,Scotland,2021-11-12,"Imputed by ONS by reference to surrounding postcode grid references",S01008078,"Kessington West - 03"
G61 1YQ,No,55.919609,-4.320581,255079,672047,NS550720,"Bearsden South","",2002-05-01,2004-06-01,49,Scotland,2021-11-12,"Imputed by ONS by reference to surrounding postcode grid references",S01008078,"Kessington West - 03"
G61 1YR,No,55.919609,-4.320581,255079,672047,NS550720,"Bearsden South","",2002-07-01,2003-10-01,49,Scotland,2021-11-12,"Imputed by ONS by reference to surrounding postcode grid references",S01008078,"Kessington West - 03"
G61 1YS,No,55.907722,-4.335119,254126,670755,NS541707,"Bearsden South","",2003-06-01,2005-07-01,48,Scotland,2021-11-12,"Postcode sector mean (mainly PO Boxes)",S01008074,"Westerton East - 04"
G61 1YT,No,55.919609,-4.320581,255079,672047,NS550720,"Bearsden South","",2003-11-01,2008-06-01,49,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008078,"Kessington West - 03"
G61 1YU,No,55.919609,-4.320581,255079,672047,NS550720,"Bearsden South","",2004-01-01,2008-01-01,49,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008078,"Kessington West - 03"
G61 1YW,No,55.919609,-4.320581,255079,672047,NS550720,"Bearsden South","",2004-02-01,2005-07-01,49,Scotland,2021-11-12,"Imputed by ONS by reference to surrounding postcode grid references",S01008078,"Kessington West - 03"
G61 2AA,Yes,55.919519,-4.320576,255079,672037,NS550720,"Bearsden South","",1980-01-01,,49,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008078,"Kessington West - 03"
G61 2AB,No,55.919927,-4.319464,255150,672080,NS551720,"Bearsden South","",1980-01-01,1994-05-01,52,Scotland,2021-11-12,"Postcode terminated prior to Gridlink initiative - last known ONS postcode grid reference",S01008078,"Kessington West - 03"
G61 2AD,Yes,55.919178,-4.317707,255257,671993,NS552719,"Bearsden South","",1980-01-01,,69,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008078,"Kessington West - 03"
G61 2AE,Yes,55.91884,-4.320359,255090,671961,NS550719,"Bearsden South","",1980-01-01,,57,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008078,"Kessington West - 03"
G61 2AF,Yes,55.92021,-4.313975,255494,672100,NS554721,"Bearsden South","",1980-01-01,,70,Scotland,2021-11-12,"Within the building of the matched address closest to the postcode mean",S01008078,"Kessington West - 03"
